540	1840	C12H12O15Pb3
541	1840	OZn
542	1840	O5Ta2
543	1840	CaF2
544	1840	CaO4S
545	1840	Ce
546	1840	H9N2O4P
547	1840	H9N2O3P
548	1840	BaN2O4
549	1840	Ba2O7P2
550	1840	C6Ba2FeN6
551	1840	BaHO4P
552	1840	S2Sn
553	1840	SSn
554	1840	H18N3O7P
555	1840	N2O3
556	1840	S2Ta
557	1840	BaH4O8P2
558	1840	CaO4W
559	1840	S3Sn2
560	1840	As2Ba3
561	1840	C2HCuO
562	1840	C6H4FeN6
563	1840	BaO6P2
564	1840	BaHO3P
565	1840	Al2H48Na2O40S4
566	1840	CHgN
567	1840	ClHgO3
568	1840	C3N3P
569	1840	H3O2P
570	1840	O5P2
571	1840	HgS
572	1840	Hg2
573	1840	N2O4
574	1840	Cl2S2
575	1840	Li2O4S
576	1840	K2O3S2
577	1840	BrH4P
578	1840	AlH28NO20S2
579	1840	Ca3P2
580	1840	H4IN
581	1840	As2Pt
582	1840	H4IP
583	1840	H4IP
584	1840	H8N2S
585	1840	CNS
586	1840	PSr
587	1840	BaS3
588	1840	Hg2N2O6
589	1840	K2S3
590	1840	Cl4H8N2Pt
591	1840	Pt5S6
592	1840	C4H8O16Zr3
593	1840	C4H6O5
594	1840	C2HgN2S2
595	1840	H2O2
596	1840	C2H2O4Pb
597	1840	Zr
598	1840	Li
599	1840	CLi2O3
600	1840	C5H4O3
601	1840	MnO2
602	1840	Cr2O3
603	1840	O3Rh2
604	1840	Na2O3Se
605	1840	Bi
606	1840	Se
607	1840	CrN3O9
608	1840	HNa2O4P
609	1840	CuSe
610	1840	O2Se
611	1840	CdO4S
612	1840	C4H2N2O4
613	1840	H8N2O3S
614	1840	CaO3Se
615	1840	C6Cu2FeN6
616	1840	K2O3Se
617	1840	BH3O3
618	1840	HNaO3Se
619	1840	ORh
620	1840	BaO3Se
621	1840	CrO2
622	1840	K2O6S2
623	1840	HgSe
624	1840	CaSe
625	1840	OSe
626	1840	C5H4N4O3
627	1840	H5NO4Se
628	1840	Hg2O3Se
629	1840	HgO3Se
630	1840	K2Se
631	1840	Cr5O9
632	1840	H8N2Se
633	1840	Cd3O8P2
634	1840	Hg2N2O6
635	1840	CrHO
636	1840	BiSe
637	1840	O4PbSe
638	1840	O3P2
639	1840	Ag2Se
640	1840	CdS
641	1840	FeSe2
642	1840	Bi2Se3
643	1840	H7NO6Se2
644	1840	CrHO
645	1840	S3Se
646	1840	O7SeTe2
647	1840	Ag2Cu2Se2
648	1840	CuO2
649	1840	CuHO
650	1840	CdH8O8S
651	1840	P2Se5
652	1840	P
653	1840	Se
654	1840	FeSe
655	1840	Al2O12Se3
656	1840	H8Hg6O11Se2
657	1840	H12Hg14O25Se6
658	1840	H2O6Se2Sr
659	1840	H2HgO6Se2
660	1840	B4H6O9
661	1840	H10Hg6O12Se2
662	1840	H2Hg3O12Se4
663	1840	H2O3Se
664	1840	CuH4O5Se
665	1840	CrHO
666	1840	H12MgO9Se
667	1840	H7NO6Se2
668	1840	FeSe
669	1840	BaH4O8S2
670	1840	H5NO3Se
671	1840	H10N2O4Se
672	1840	Cl2FeH18N6
673	1840	O3Zn2
674	1840	H3NaO6Se2
675	1840	BaO5Se2
676	1840	AgSe
677	1840	H8N2O3Se
678	1840	HKO3Se
679	1840	Fe2H4O17Se6
680	1840	BaO5Se2
681	1840	Fe2H56O47Se8
682	1840	Fe2H20O19Se3
683	1840	H4O7SeU
684	1840	Cu2O3Se
685	1840	Cu2HOSe
686	1840	CaH4O7Se2
687	1840	C6H24Cu2FeN14
688	1840	C6H18Cu2FeN6O9
689	1840	CaN2O6
690	1840	Ag
691	1840	Cd
692	1840	CAgNS
693	1840	C2H4CoO6
694	1840	Cl4Se
695	1840	H2O3Se
696	1840	H2O4Se
697	1840	O3Se
698	1840	O4Se
699	1840	H2Se
700	1840	Cl2Se2
701	1840	H2O2Zn
702	1840	Cd
703	1840	CMgO3
704	1840	C2H7NO2
705	1840	MnO4S
706	1840	H12N3O4P
707	1840	C10H9NO2
708	1840	Ag2O3S2
709	1840	CaO3S2
710	1840	Cl2Hg3O2
711	1840	HgO3S2
712	1840	CaH2S2
713	1840	MnO6S2
714	1840	CaH12O9S2
715	1840	CaCl2O
716	1840	C4H5KO6
717	1840	Hg3K10O24S16
718	1840	C8H12Mg3N2O18
719	1840	C4CoN4S4
720	1840	CHCaO
721	1840	CaH8O10S2
722	1840	H2Li2O8S2
723	1840	HLi3OP
724	1840	C12H15NO3
725	1840	C8H5N5O6
726	1840	Li
727	1840	C2Li2O4
728	1840	C8H8N6O6
729	1840	C2H3LiO5
730	1840	AgNO3
731	1840	C4H6KLiO7
732	1840	H2O6S2
733	1840	Ag2O
734	1840	HLiO
735	1840	C2CoO4
736	1840	Cr2K2O7
737	1840	CaHO4P
738	1840	Fe3O4
739	1840	C18Fe7N18
740	1840	MgN2O6
741	1840	CFeO3
742	1840	O3SSr
743	1840	AuI
744	1840	Au2O3
745	1840	Cr2S3
746	1840	C2BaN2
747	1840	AuHO2
748	1840	CaS4
749	1840	Cr7O12
750	1840	C6Ag4FeN6
751	1840	C6FeN6Pb2
752	1840	AuH3O3
753	1840	C2H9KMgO10
754	1840	C6H4Fe2KN6O2
755	1840	C6H22FeN10O3
756	1840	Au2BaH10O9
757	1840	AuH6KO5
758	1840	CaS5
759	1840	C2HCoO
760	1840	Ca4Cl2H32O19
761	1840	Fe5O6
762	1840	C3HMg4O
763	1840	C2FeN2
764	1840	C6H13NO2
765	1840	Mg
766	1840	CBaN2
767	1840	Cl3Cr
768	1840	C4H4KNaO6
769	1840	Ag2O4S
770	1840	HNaO3S
771	1840	C2H5NO2
772	1840	Cl2Mg
773	1840	N2O6Zn
774	1840	H2KO4P
775	1840	H6NO4P
776	1840	C2Cl4
777	1840	Cl2MgO2
778	1840	H4NaO5P
779	1840	CHNS
780	1840	S2Ti
781	1840	AlH24KO20S2
782	1840	AsH2NaO4
783	1840	Cl2O2Zn
784	1840	H13NNaO8P
785	1840	AsH6NO4
786	1840	Al6H18K2O34S5
787	1840	S2W
788	1840	AsHK2O4
789	1840	Cl2O5Sb4
790	1840	AsK3O4
791	1840	H18Na3O9S4Sb
792	1840	H8N2O17Zn8
793	1840	H2Na2O7Sb2
794	1840	As2H9Na3O11
795	1840	H4N2O15Zn8
796	1840	AsFeH8O8
797	1840	AsFeH5O6.5
798	1840	C2HgIKN2
799	1840	AsH15KNaO11
800	1840	H15KNaO11P
801	1840	AsH25Na2O16
802	1840	AsH4NaO5
803	1840	S3Sb2
804	1840	CIN
805	1840	C2Cl6
806	1840	C2HgN2
807	1840	C2Hg2N2S2
808	1840	CKNTe
809	1840	AsH2KO4
810	1840	C2N2Zn
811	1840	CKNO
812	1840	Cl3FeH12O6
813	1840	CuH10O9S
814	1840	O12S3Sb2
815	1840	K2S3
816	1840	K2S5
817	1840	O4PbS
818	1840	N2O8U
819	1840	C6Fe2N6
820	1840	K2S2
821	1840	K2S4
822	1840	As2S2
823	1840	O6SU
824	1840	C2H2Hg2O4
825	1840	C12Fe2N12Pb3
826	1840	C4K2N4Pt
827	1840	FeCl3H5O2.5
828	1840	K3O7S2Sb5
829	1840	KC4H5O7.5Sb
830	1840	HOU
831	1840	S3Sb2
832	1840	S4Sb2
833	1840	C4H6As6Cu4O16
834	1840	O8U3
835	1840	CaS
836	1840	C4H6K2N4O3Pt
837	1840	Cl4K2O2U
838	1840	O7PbU2
839	1840	C6H3FeN6
840	1840	C2BaN2O2
841	1840	C2Hg2N2O2
842	1840	C4K2N4Zn
843	1840	Cl2HOU
844	1840	C4HgN4Pt
845	1840	C4CuN4Pt
846	1840	C10H10Hg3.5N11O8Pt2.5
847	1840	C4N4PtZn
848	1840	HI2KO6
849	1840	C4H6K2N4O3Pd
850	1840	BaO7U2
851	1840	AlHLiOS2
852	1840	HN2OU2
853	1840	H4K2O12S2U
854	1840	Cl4H4K2O4U
855	1840	C5H6O4
856	1840	Zn
857	1840	C3H5KOS2
858	1840	C2H2BaO4
859	1840	C2HgN2O2
860	1840	C6H10O2S4Zn
861	1840	C6FeN6
862	1840	H2NiO2
863	1840	C6FeK3N6
864	1840	CClN
865	1840	CAgN
866	1840	Cu2S
867	1840	H6HgI2N2
868	1840	F4Pt
869	1840	Cl8CuH6Hg2K6N4O11
870	1840	Ca3S8Sb2
871	1840	C4H16Cu2O10
872	1840	Cl18CuHg4K8
873	1840	C8H24Cu3O15
874	1840	CHI3
875	1840	C16H10N2O5S
876	1840	I4Pt
877	1840	C2N2O2Pb
878	1840	C2H3CuO2
879	1840	H
880	1840	C4H4CoO6
881	1840	C2N2Ni
882	1840	Mn3O4
883	1840	B2O3
884	1840	BNaO2
885	1840	BaF2
886	1840	F2Sn
887	1840	NiO4S
888	1840	Na2O4W
889	1840	KMnO4
890	1840	BN
891	1840	BF4Li
892	1840	BF4Na
893	1840	C2O6Zr
894	1840	CNiO3
895	1840	FeH8N2O8S2
896	1840	BF4H
897	1840	CoO4S
898	1840	H8N2O3S2
899	1840	CH6N2S2
900	1840	I2O
901	1840	F6K2Si
902	1840	F6Na2Si
903	1840	Cl4Si
904	1840	F2Sr
905	1840	F2HNa
906	1840	F2HK
907	1840	CuF
908	1840	F3Fe
909	1840	F2H5N
910	1840	CH8N2S3
911	1840	CrF2O2
912	1840	B2S3
913	1840	H2O4U
914	1840	F2Pb
915	1840	Cl2W
916	1840	PbSe
917	1840	C2N2Pb
918	1840	CaF6H4O2Si
919	1840	MnS
920	1840	Co2OS
921	1840	HOW
922	1840	Fe2O6S
923	1840	B2BaF8H4O2
924	1840	AlB3F12HO
925	1840	Fe2S
926	1840	Ni2S
927	1840	F2HLi
928	1840	AlF6Li3
929	1840	NaOW
930	1840	BaH18O10
931	1840	OSZn2
932	1840	FHLi
933	1840	H18O10Sr
934	1840	C2H2FeO6
935	1840	Ba2Cl2F2
936	1840	AlF6Na3
937	1840	Cl4OW
938	1840	AlF6H12N3
939	1840	HOZr
940	1840	F2FeH8O4
941	1840	Cl2O2W
942	1840	HOTi
943	1840	CBaO3
944	1840	CuF2H4O2
945	1840	S2Si
946	1840	F6FeK3
947	1840	C4H5KO7.5Sb
948	1840	CHgS3
949	1840	FeH8N2O6S2
950	1840	B2Cl6H9N3
951	1840	F6FeH12O6Si
952	1840	H56Na10O69W12
953	1840	Na2O6W2
954	1840	Na5O18W6
955	1840	Na4O15W5
956	1840	F6H6Hg2O4Si
957	1840	Na2O9W3
958	1840	Na2O12W4
959	1840	Na2O15W5
960	1840	I6S3Sb2
961	1840	CoF2H4O2
962	1840	F2OSn
963	1840	F6SiSr
964	1840	B2BaF8
965	1840	B2BaF8H2O
966	1840	C3K4O11U
967	1840	Cu2F3HO
968	1840	Na2S10W3
969	1840	CuFHO
970	1840	F18Fe2Si3
971	1840	AlF6H7K3O3.5
972	1840	Co2F2HO1.5
973	1840	C4H9AsKO10.5
974	1840	F6H12MgO6Ti
975	1840	BFNaO2
976	1840	F6H12NiO6Si
977	1840	F6HOSiSn
978	1840	AsF3H9N3
979	1840	CH2S3
980	1840	Al
981	1840	Cr
982	1840	F3Sb
983	1840	CO3
984	1840	O4S
985	1840	MnO
986	1840	AsF3
987	1840	CAgN
988	1840	C8H24Cu3O15
989	1840	C8H18Cu3O12
990	1840	O2Si
991	1840	Sn
992	1840	BCl3
993	1840	CHO3
994	1840	CrO4
995	1840	C14H12O2
996	1840	Cl6W
997	1840	CHNaO3
998	1840	C7H6O
999	1840	SZn
1000	1840	CdS
1001	1840	BF4K
1002	1840	FLi
1003	1840	Cl4W
1004	1840	I2Pt
1005	1840	Si
1006	1840	C34H32ClFeN4O4
1007	1840	Ca3O8P2
1008	1840	K2MoO4
1009	1840	Ti
1010	1840	F6H8N2Ti
1011	1840	FH4N
1012	1840	H4O4Ti
1013	1840	HIO
1014	1840	F4Zr
1015	1840	F6K2Zr
1016	1840	O8S2Zr
1017	1840	As2S5
1018	1840	K2MoS4
1019	1840	AsNa3S4
1020	1840	CH6MgO6
1021	1840	F6H2Ti
1022	1840	Be3Mn4O12SSi3
1023	1840	H7O6Sb
1024	1840	Cl2H6HgN2
1025	1840	CFeS3
1026	1840	C3Fe2S9
1027	1840	AsNa3O3S
1028	1840	H10MnNa2O13S2
1029	1840	KMoS5
1030	1840	As2Co3O4S2
1031	1840	AsNa3O2S
1032	1840	CuF6H8O4Ti
1033	1840	Hg2S
1034	1840	F5FeH2K2O
1035	1840	CHg2S3
1036	1840	C6Cr2Hg3K4N6O8
1037	1840	F4H2K2O3W
1038	1840	CuMoS4
1039	1840	CuMo2S10
1040	1840	F4H8N2O2W
1041	1840	CCaS3
1042	1840	BiI3O9
1043	1840	F4H2K2MoO3
1044	1840	F5H4NTi
1045	1840	ClH2Hg2NO
1046	1840	K2O5Sb2
1047	1840	S3Sb2
1048	1840	F7K3Zr
1049	1840	CCoS3
1050	1840	CoMoS4
1051	1840	As2Co3O6S2
1052	1840	C8H12BaNa2O14
1053	1840	F6H2K2OTi
1054	1840	CaF6H4O2Ti
1055	1840	Li2Na2O7P2
1056	1840	As2Na2S3
1057	1840	CNiS3
1058	1840	AsKS2
1059	1840	As2Cu2S5
1060	1840	HOSZr3
1061	1840	HOS2Zr3
1062	1840	As2Cu3S6
1063	1840	As2Cu2S7
1064	1840	HOSZr
1065	1840	As2Cu12S15
1066	1840	As2Ca2O5
1067	1840	As2Ca3H30O15S6
1068	1840	C8H8CaNa2O12
1069	1840	H4MnNa2O10S2
1070	1840	H8MnNa2O12S2
1071	1840	C2H5Cl
1072	1840	C6H6Cl6
1073	1840	Cl2S
1074	1840	Cl5Sb
1075	1840	ClH2HgN
1076	1840	F4Ti
1077	1840	F6Ti
1078	1840	C36H42N4O6
1079	1840	C6H6
1080	1840	BrKO3
1081	1840	H2MgO2
1082	1840	Co2O3
1083	1840	MoNa2O4
1084	1840	FeO
1085	1840	MoO2
1086	1840	Mo2O3
1087	1840	CaO3S
1088	1840	K2O4W
1089	1840	H3NO2S
1090	1840	H8MoN2S4
1091	1840	BK3O3
1092	1840	BrH4N
1093	1840	H8MoN2O4
1094	1840	AsNa3O4
1095	1840	B4H20Na2O17
1096	1840	Li2S
1097	1840	Cl5P
1098	1840	MoS3
1099	1840	Ag2S
1100	1840	CaH4O4P2
1101	1840	Ce2S3
1102	1840	AsHNa2O4
1103	1840	BaBr2O6
1104	1840	H8N2S4W
1105	1840	HS
1106	1840	AsS4
1107	1840	I4Mo
1108	1840	S2Te
1109	1840	F3Mo
1110	1840	H4MoO4
1111	1840	AsLi3O4
1112	1840	AsH24Na3O16
1113	1840	B4H20Na2O17
1114	1840	CaO6S2
1115	1840	HgTe
1116	1840	MoS4
1117	1840	H3MoO3
1118	1840	AgBrO3
1119	1840	Cu3P2
1120	1840	Cl5Mo
1121	1840	Br5P
1122	1840	H12MgO12S2
1123	1840	CoS4W
1124	1840	HLiS
1125	1840	H2MgS2
1126	1840	H2S2Sr
1127	1840	BaBr2O2
1128	1840	AsNaS2
1129	1840	F4Mo
1130	1840	Hg2N2O3
1131	1840	H18Na2O9S
