0	270569
1	33906040
2	1910441
3	470607
4	36112
5	12005
6	9166
7	3446
8	2340
9	1659
10	1155
11	785
12	733
13	507
14	439
15	373
16	296
17	263
18	245
19	172
20	183
21	143
22	146
23	147
24	137
25	110
26	122
27	102
28	123
29	78
30	66
31	88
32	65
33	53
34	51
35	45
36	42
37	41
38	39
39	46
40	40
41	24
42	23
43	26
44	28
45	30
46	27
47	28
48	28
49	17
50	10
51	21
52	12
53	22
54	19
55	14
56	18
57	18
58	17
59	10
60	8
61	10
62	15
63	14
64	9
65	10
66	6
67	6
68	10
69	11
70	4
71	8
72	5
73	7
74	9
75	9
76	3
77	3
78	5
79	4
80	5
81	6
82	4
83	8
84	4
85	5
86	5
87	2
88	3
89	2
90	5
91	2
92	1
93	2
94	4
95	3
96	6
97	2
98	3
99	4
100	5
101	2
102	2
103	2
105	2
106	2
107	2
108	1
109	1
110	1
111	2
113	1
114	1
115	2
116	2
117	1
118	1
120	2
121	1
122	1
124	2
125	1
126	2
127	1
128	2
130	2
131	1
133	4
134	2
135	2
136	2
137	2
138	1
139	1
140	1
141	1
144	1
146	1
149	3
150	1
152	2
153	3
154	1
158	2
164	1
166	1
169	3
170	1
172	1
175	2
177	1
180	1
188	1
201	1
203	1
209	2
213	3
217	1
225	1
231	1
241	1
246	1
270	1
297	1
300	1
301	1
309	2
317	1
341	1
361	1
392	2
413	1
474	1
