Number of unique MFs	3514848
	45409
C11H18O2	6021
C12H20O2	5499
C15H22O2	5376
C15H22O3	5540
C11H16O2	5533
C14H18O2	6772
C14H18O3	6623
C15H20O2	6037
C15H20O3	6471
C15H20O4	5150
C11H14O2	5141
C14H16O2	5181
C14H16O3	5022
C14H19NO2	5052
C10H16O	5804
C12H18O2	6136
C10H18O	5090
C9H14O2	5051
C12H16O2	6594
C12H16O3	5882
C15H18O3	5374
C13H17NO2	5414
C10H18O2	5963
C12H14O2	6010
C12H14O3	5449
C10H16O2	7382
C10H16O3	5037
C13H18O2	6377
C13H18O3	6105
C12H15NO2	5243
C10H14O2	5315
C14H20O2	5849
C14H20O3	5333
C13H16O2	7178
C13H16O3	6684
#######
637	5
3611	1
405	17
5414	1
1983	1
1003	1
2229	1
730	6
999	1
1467	2
1057	3
1208	1
1712	2
2038	1
2660	1
1069	1
481	10
1380	2
1113	1
1086	2
680	4
1548	1
1027	3
1957	1
336	20
4534	1
1424	2
5376	1
2138	1
3936	1
950	3
1081	1
3203	1
1333	1
1722	1
3210	1
2575	1
3764	1
4914	1
546	9
3132	1
1543	1
3840	2
1979	1
1375	1
1677	1
5374	1
1087	2
1411	2
3076	1
696	8
791	4
247	30
2139	1
478	8
1366	3
1632	2
2572	1
805	1
2243	1
1259	1
1571	1
1090	1
652	3
1463	3
1663	1
937	2
636	2
1207	1
3327	1
4074	1
295	28
923	3
316	24
1068	2
381	10
1310	2
1806	1
2304	1
1173	2
1031	2
1905	2
1935	1
550	9
494	12
1272	1
3208	1
764	5
1189	2
2125	1
390	14
2030	1
1109	1
2987	1
3498	2
589	5
606	6
782	4
3038	1
2207	1
843	4
720	5
830	5
1502	1
626	5
1312	4
3173	1
700	4
1238	1
1940	1
1106	1
392	23
1908	1
1197	1
2307	1
2209	1
4402	2
6684	1
1156	2
2571	1
831	5
432	11
1008	1
281	32
243	22
895	1
1530	2
3606	1
2428	1
1395	2
425	5
510	11
2343	1
1672	1
310	18
278	27
1584	2
3497	1
573	7
1199	3
1755	2
934	2
5181	1
1213	2
1041	3
1116	1
2130	1
1805	1
732	6
2271	1
1559	1
3111	1
5090	1
2033	1
785	4
1746	1
5449	1
1077	5
386	16
3127	1
997	1
1831	1
1468	1
789	3
914	1
1417	2
1826	1
869	3
177	52
918	1
568	11
2748	1
2608	1
2449	1
2073	1
359	24
1088	2
1450	1
2777	1
1535	1
1657	1
767	1
2665	1
1192	1
2570	2
2751	1
322	20
965	2
179	60
1267	1
2797	1
3522	1
1240	3
1494	1
1608	1
1369	1
944	2
607	3
534	7
677	6
2155	1
1264	3
207	54
3784	1
3644	1
418	17
1360	1
2701	1
1235	1
598	9
250	39
1119	3
1476	1
400	18
1215	2
643	4
1161	1
1944	2
5141	1
4174	1
651	4
954	3
564	11
406	15
723	4
3353	1
2205	2
890	3
340	25
841	4
685	4
3645	1
649	6
1613	1
673	5
1547	1
5333	1
979	4
1919	1
6377	1
452	12
2656	2
2646	1
239	44
741	7
603	3
1477	3
801	9
529	6
1318	1
2305	1
1800	1
1877	1
5051	1
409	14
2619	1
1588	1
1689	2
964	2
4484	1
597	12
1913	1
2312	1
501	11
181	66
2773	1
591	14
438	14
1385	1
1769	1
1147	3
1794	1
714	6
274	32
2106	1
1458	1
5963	1
421	17
402	13
966	2
264	31
1020	3
3123	1
1760	3
554	7
1275	6
2052	1
2615	1
1227	1
871	4
2217	1
2596	1
262	26
839	4
2611	1
429	13
4381	1
249	30
2989	2
2258	1
972	1
931	4
2947	2
2057	1
1093	4
1353	3
448	11
736	4
710	4
577	9
1362	2
3413	1
835	4
1221	2
3725	2
2558	1
454	12
3011	1
794	4
2190	1
1021	3
1466	1
2412	2
618	10
2045	1
1542	2
192	62
2060	1
1546	1
4781	1
610	5
3673	1
1373	1
298	24
857	2
602	7
4001	1
1480	1
1779	1
3371	1
1874	1
2279	1
1407	1
6037	1
2461	1
2144	2
434	16
975	3
1396	1
4645	1
1265	3
2054	1
892	2
3601	1
427	12
542	8
215	55
860	2
251	36
5022	1
1598	1
4034	1
299	23
799	2
3059	1
734	4
538	13
748	4
1809	1
1044	1
688	5
1273	1
2479	1
1371	1
4605	1
1401	3
2282	1
1308	1
1786	1
268	34
300	28
373	20
2919	2
976	1
229	37
629	3
525	11
1655	1
783	6
1645	1
1038	3
1421	2
852	2
928	1
1469	2
1861	2
1676	2
3541	1
2163	2
1248	1
396	17
586	11
4190	1
2586	1
1171	2
1763	1
309	23
828	5
990	3
6021	1
2526	1
2384	1
1361	2
815	4
1157	4
1732	1
2022	1
398	16
3915	1
1178	1
622	7
358	11
774	4
4519	1
611	7
587	8
980	3
1660	2
1526	2
693	6
3796	1
1317	1
604	7
887	2
666	8
1225	2
1647	1
1378	2
1639	3
1286	1
2493	1
1131	2
2427	1
1642	2
1978	1
1447	1
998	6
6772	1
708	1
625	6
1478	3
1252	1
1302	4
3862	1
2208	1
211	51
1475	1
846	1
2441	1
2626	1
2220	2
667	5
1278	1
1601	1
370	10
820	2
1734	1
1855	2
535	9
391	13
1104	1
1479	2
403	18
2359	1
1351	2
1303	2
590	8
2525	1
985	4
2026	1
4244	1
2829	1
2104	1
2541	2
1082	2
779	3
1387	1
703	2
970	2
1790	1
3665	1
1063	2
2490	1
2774	1
1695	1
142	98
1337	1
2239	1
797	2
594	6
1575	1
1332	2
3157	1
986	1
1872	1
615	8
982	4
459	10
1029	1
284	30
2409	2
1832	1
4342	1
1005	2
940	1
925	2
1121	3
1009	2
1586	1
776	6
735	8
325	18
1037	1
4081	1
605	4
1626	1
1664	2
513	9
955	3
1205	3
3325	1
3093	1
1233	1
675	2
187	49
527	11
570	8
1438	2
267	38
1182	1
1723	1
447	16
1562	1
1416	1
3780	1
983	3
1718	3
1739	1
1520	1
266	28
1513	1
747	1
1837	1
1616	2
1185	2
859	2
952	1
4300	1
2299	1
707	7
1850	2
1243	2
273	41
676	3
2595	1
1256	2
1555	1
1539	1
809	1
1445	1
3891	1
1043	3
4870	1
1118	2
817	5
521	9
1508	1
2985	1
1334	1
245	24
921	3
658	3
319	20
2275	1
2955	1
702	7
642	5
1345	3
1607	1
3617	1
572	15
2943	1
824	1
876	5
1646	2
3042	1
555	13
6471	1
967	4
1070	1
2041	2
283	26
523	4
3044	1
880	5
548	4
1633	3
532	14
4507	1
1035	2
1330	5
2114	1
1107	2
2068	1
5150	1
1609	1
1211	2
3614	1
561	8
3525	1
1984	4
475	8
380	23
528	10
1289	1
717	10
962	3
1092	1
657	7
3324	1
2048	1
957	2
4104	1
1788	1
788	5
1667	1
593	9
461	10
662	6
1821	2
464	7
858	3
4070	1
1282	2
2978	1
654	8
1073	1
1503	1
2614	1
909	2
3516	1
758	4
946	5
1152	1
913	2
838	4
1220	2
2796	1
4255	1
306	24
920	5
7382	1
2043	2
1717	1
2657	1
296	29
1381	1
1570	1
1485	2
1177	2
655	4
2336	1
472	11
4031	2
1012	1
1619	1
833	1
947	4
2508	1
951	5
1138	2
689	5
1402	2
5882	1
821	3
2287	1
1354	3
463	8
4606	1
2415	1
1214	1
4005	1
1941	1
1782	1
384	21
3462	1
226	49
3333	1
619	4
956	2
834	1
531	11
3172	1
648	5
2654	1
916	2
772	2
1249	1
2754	1
1356	2
1026	1
1910	1
2960	1
3375	1
595	11
1405	1
2169	1
1140	2
4246	1
795	4
2226	2
1030	1
1591	1
5037	1
200	61
1150	4
713	3
691	4
228	43
2962	1
440	10
1682	3
581	9
827	2
3143	1
1884	1
977	3
744	3
1620	1
502	8
4462	1
394	12
856	2
949	1
551	10
1100	3
2639	1
1379	1
755	7
825	6
1816	1
897	2
4654	1
1306	1
508	6
2197	1
201	55
1039	1
861	1
1170	1
1574	2
3020	1
2436	1
4348	1
1358	1
1129	1
904	6
721	2
159	85
2425	1
1449	1
1206	1
3271	1
294	30
2149	2
4803	1
1735	1
203	50
737	5
1917	2
2822	1
958	3
2601	1
1888	1
2863	1
2452	1
2329	1
1316	1
1928	2
882	3
1686	2
1172	2
1741	1
1731	1
1404	1
423	10
2983	1
807	3
1079	3
1638	1
3012	1
313	23
1083	2
690	3
2487	1
488	8
1752	2
712	3
330	12
1052	1
935	2
1218	1
829	4
2687	1
578	8
2966	1
4032	1
2265	1
414	15
919	2
893	5
1579	2
2402	1
1257	3
2496	1
884	2
545	12
285	22
2354	1
2419	1
2109	1
1923	1
1753	2
503	7
4401	1
790	6
5315	1
1145	3
2856	1
1432	1
342	23
635	9
1191	2
2727	1
1247	2
1960	1
4906	1
725	4
339	18
315	22
663	7
1796	1
896	4
5052	1
485	14
3896	1
170	75
753	3
1154	5
632	6
915	1
567	8
3931	1
2142	1
2476	1
784	4
323	16
738	3
2366	1
2212	1
1028	1
1331	1
770	6
2314	2
2021	1
752	2
1489	1
1085	1
1124	2
1148	1
1025	3
2356	2
922	2
2407	1
352	16
2411	1
2215	1
873	4
1487	2
1232	1
1324	2
1254	2
1130	2
1975	1
431	11
486	8
775	5
729	2
670	9
793	3
4382	2
2222	1
988	6
1549	1
2387	1
2634	1
1976	2
850	2
2108	1
699	9
365	18
2439	1
556	9
2491	1
620	4
818	1
2902	1
4742	1
733	6
190	52
780	3
987	2
862	1
1251	1
1702	1
1435	2
2460	1
743	3
1002	1
1017	3
1231	2
3610	1
379	20
1932	1
1644	1
2637	1
571	5
2957	1
408	15
1742	1
1322	1
495	11
3108	1
1778	1
601	9
837	2
275	28
560	9
1123	1
933	2
1862	1
1014	2
422	12
496	8
1305	1
1666	2
4313	1
3253	1
2134	1
5533	1
672	5
1986	1
450	9
669	8
773	2
1271	2
2848	1
978	2
971	3
1593	1
1076	1
3431	1
740	4
698	5
908	2
877	4
1181	2
1427	2
467	6
2585	1
945	2
1071	2
1097	1
968	4
1388	2
864	2
1454	1
4045	1
2853	1
1836	1
1981	2
457	12
2739	1
1242	2
1457	1
312	27
847	8
356	15
1202	3
679	6
6105	1
1815	1
1679	1
2176	2
711	4
261	43
2746	2
4105	1
631	3
1050	2
686	6
334	22
1296	1
1822	1
1511	1
1856	1
1544	1
453	9
4486	1
994	4
3332	1
1595	1
745	4
1557	3
4085	1
1101	2
910	2
1034	1
540	7
726	7
349	15
1775	1
900	3
844	3
4097	1
687	3
1210	1
3544	1
2148	1
1287	1
634	5
665	3
697	5
1246	1
2278	1
1423	1
4360	1
1643	4
1111	1
1545	4
1459	1
647	9
1879	1
881	2
473	11
